S.No.,Date,Shift,Incharge,watt,Pallet_ID,Module_ID,Binning,JB_Type,Module_Type,Grade
254,2025-10-27,-,-,620 WATT,100189, SW1225010000003956 ,-,-,SW-DG132THC-620W,A GRADE
255,2025-10-27,-,-,620 WATT,100189, SW1225010000004176 ,-,-,SW-DG132THC-620W,A GRADE
256,2025-10-27,-,-,620 WATT,100189, SW1225010000004228 ,-,-,SW-DG132THC-620W,A GRADE
257,2025-10-27,-,-,620 WATT,100189, SW1225010000004212 ,-,-,SW-DG132THC-620W,A GRADE
258,2025-10-27,-,-,620 WATT,100189, SW1225010000004186 ,-,-,SW-DG132THC-620W,A GRADE
259,2025-10-27,-,-,620 WATT,100189, SW1225010000004169 ,-,-,SW-DG132THC-620W,A GRADE
260,2025-10-27,-,-,620 WATT,100189, SW1225010000004231 ,-,-,SW-DG132THC-620W,A GRADE
261,2025-10-27,-,-,620 WATT,100189, SW1225010000004199 ,-,-,SW-DG132THC-620W,A GRADE
262,2025-10-27,-,-,620 WATT,100189, SW1225010000004164 ,-,-,SW-DG132THC-620W,A GRADE
263,2025-10-27,-,-,620 WATT,100189, SW1225010000004190 ,-,-,SW-DG132THC-620W,A GRADE
264,2025-10-27,-,-,620 WATT,100189, SW1225010000003710 ,-,-,SW-DG132THC-620W,A GRADE
265,2025-10-27,-,-,620 WATT,100189, SW1225010000004217 ,-,-,SW-DG132THC-620W,A GRADE
266,2025-10-27,-,-,620 WATT,100189, SW1225010000004094 ,-,-,SW-DG132THC-620W,A GRADE
267,2025-10-27,-,-,620 WATT,100189, SW1225010000004104 ,-,-,SW-DG132THC-620W,A GRADE
268,2025-10-27,-,-,620 WATT,100189, SW1225010000003777 ,-,-,SW-DG132THC-620W,A GRADE
269,2025-10-27,-,-,620 WATT,100189, SW1225010000003883 ,-,-,SW-DG132THC-620W,A GRADE
270,2025-10-27,-,-,620 WATT,100189, SW1225010000003881 ,-,-,SW-DG132THC-620W,A GRADE
271,2025-10-27,-,-,620 WATT,100189, SW1225010000003838 ,-,-,SW-DG132THC-620W,A GRADE
272,2025-10-27,-,-,620 WATT,100189, SW1225010000004178 ,-,-,SW-DG132THC-620W,A GRADE
273,2025-10-27,-,-,620 WATT,100189, SW1225010000004286 ,-,-,SW-DG132THC-620W,A GRADE
274,2025-10-27,-,-,620 WATT,100189, SW1225010000004167 ,-,-,SW-DG132THC-620W,A GRADE
275,2025-10-27,-,-,620 WATT,100189, SW1225010000004209 ,-,-,SW-DG132THC-620W,A GRADE
276,2025-10-27,-,-,620 WATT,100189, SW1225010000004193 ,-,-,SW-DG132THC-620W,A GRADE
277,2025-10-27,-,-,620 WATT,100189, SW1225010000004189 ,-,-,SW-DG132THC-620W,A GRADE
278,2025-10-27,-,-,620 WATT,100189, SW1225010000004182 ,-,-,SW-DG132THC-620W,A GRADE
279,2025-10-27,-,-,620 WATT,100189, SW1225010000004160 ,-,-,SW-DG132THC-620W,A GRADE
280,2025-10-27,-,-,620 WATT,100189, SW1225010000004168 ,-,-,SW-DG132THC-620W,A GRADE
281,2025-10-27,-,-,620 WATT,100189, SW1225010000004156 ,-,-,SW-DG132THC-620W,A GRADE
282,2025-10-27,-,-,620 WATT,100189, SW1225010000004148 ,-,-,SW-DG132THC-620W,A GRADE
283,2025-10-27,-,-,620 WATT,100189, SW1225010000002730 ,-,-,SW-DG132THC-620W,A GRADE
284,2025-10-27,-,-,620 WATT,100189,SW1225010000004150,-,-,SW-DG132THC-620W,A GRADE
285,2025-10-27,-,-,620 WATT,100189,SW1225010000004153,-,-,SW-DG132THC-620W,A GRADE
286,2025-10-27,-,-,620 WATT,100189,SW1225010000004152,-,-,SW-DG132THC-620W,A GRADE
287,2025-10-27,-,-,620 WATT,100189,SW1225010000004145,-,-,SW-DG132THC-620W,A GRADE
288,2025-10-27,-,-,620 WATT,100189,SW1225010000004149,-,-,SW-DG132THC-620W,A GRADE
289,2025-10-27,-,-,620 WATT,100191, SW1225010000003907 ,-,-,SW-DG132THC-620W,A GRADE
290,2025-10-27,-,-,620 WATT,100191, SW1225010000003938 ,-,-,SW-DG132THC-620W,A GRADE
291,2025-10-27,-,-,620 WATT,100191, SW1225010000003934 ,-,-,SW-DG132THC-620W,A GRADE
292,2025-10-27,-,-,620 WATT,100191, SW1225010000003911 ,-,-,SW-DG132THC-620W,A GRADE
293,2025-10-27,-,-,620 WATT,100191, SW1225010000003903 ,-,-,SW-DG132THC-620W,A GRADE
294,2025-10-27,-,-,620 WATT,100191, SW1225010000003839 ,-,-,SW-DG132THC-620W,A GRADE
295,2025-10-27,-,-,620 WATT,100191, SW1225010000003792 ,-,-,SW-DG132THC-620W,A GRADE
296,2025-10-27,-,-,620 WATT,100191, SW1225010000003932 ,-,-,SW-DG132THC-620W,A GRADE
297,2025-10-27,-,-,620 WATT,100191, SW1225010000003935 ,-,-,SW-DG132THC-620W,A GRADE
298,2025-10-27,-,-,620 WATT,100191, SW1225010000003910 ,-,-,SW-DG132THC-620W,A GRADE
299,2025-10-27,-,-,620 WATT,100191, SW1225010000003918 ,-,-,SW-DG132THC-620W,A GRADE
300,2025-10-27,-,-,620 WATT,100191, SW1225010000004770 ,-,-,SW-DG132THC-620W,A GRADE
301,2025-10-27,-,-,620 WATT,100191, SW1225010000004664 ,-,-,SW-DG132THC-620W,A GRADE
302,2025-10-27,-,-,620 WATT,100191, SW1225010000004665 ,-,-,SW-DG132THC-620W,A GRADE
303,2025-10-27,-,-,620 WATT,100191, SW1225010000004666 ,-,-,SW-DG132THC-620W,A GRADE
304,2025-10-27,-,-,620 WATT,100191, SW1225010000004469 ,-,-,SW-DG132THC-620W,A GRADE
305,2025-10-27,-,-,620 WATT,100191, SW1225010000004473 ,-,-,SW-DG132THC-620W,A GRADE
306,2025-10-27,-,-,620 WATT,100191, SW1225010000004630 ,-,-,SW-DG132THC-620W,A GRADE
307,2025-10-27,-,-,620 WATT,100191, SW1225010000004599 ,-,-,SW-DG132THC-620W,A GRADE
308,2025-10-27,-,-,620 WATT,100191, SW1225010000004629 ,-,-,SW-DG132THC-620W,A GRADE
309,2025-10-27,-,-,620 WATT,100191, SW1225010000004628 ,-,-,SW-DG132THC-620W,A GRADE
310,2025-10-27,-,-,620 WATT,100191, SW1225010000004627 ,-,-,SW-DG132THC-620W,A GRADE
311,2025-10-27,-,-,620 WATT,100191, SW1225010000004648 ,-,-,SW-DG132THC-620W,A GRADE
312,2025-10-27,-,-,620 WATT,100191, SW1225010000004668 ,-,-,SW-DG132THC-620W,A GRADE
313,2025-10-27,-,-,620 WATT,100191, SW1225010000004885 ,-,-,SW-DG132THC-620W,A GRADE
314,2025-10-27,-,-,620 WATT,100191, SW1225010000004842 ,-,-,SW-DG132THC-620W,A GRADE
315,2025-10-27,-,-,620 WATT,100191, SW1225010000004859 ,-,-,SW-DG132THC-620W,A GRADE
316,2025-10-27,-,-,620 WATT,100191, SW1225010000004830 ,-,-,SW-DG132THC-620W,A GRADE
317,2025-10-27,-,-,620 WATT,100191, SW1225010000004829 ,-,-,SW-DG132THC-620W,A GRADE
318,2025-10-27,-,-,620 WATT,100191, SW1225010000004828 ,-,-,SW-DG132THC-620W,A GRADE
319,2025-10-27,-,-,620 WATT,100191, SW1225010000004807 ,-,-,SW-DG132THC-620W,A GRADE
320,2025-10-27,-,-,620 WATT,100191,SW1225010000004641,-,-,SW-DG132THC-620W,A GRADE
321,2025-10-27,-,-,620 WATT,100191,SW1225010000004850,-,-,SW-DG132THC-620W,A GRADE
322,2025-10-27,-,-,620 WATT,100191,SW1225010000004854,-,-,SW-DG132THC-620W,A GRADE
323,2025-10-27,-,-,620 WATT,100191,SW1225010000003657,-,-,SW-DG132THC-620W,A GRADE
324,2025-10-27,-,-,620 WATT,100191,SW1225010000003687,-,-,SW-DG132THC-620W,A GRADE
325,2025-10-27,-,-,620 WATT,100192, SW1225010000003688 ,-,-,SW-DG132THC-620W,A GRADE
326,2025-10-27,-,-,620 WATT,100192, SW1225010000003699 ,-,-,SW-DG132THC-620W,A GRADE
327,2025-10-27,-,-,620 WATT,100192, SW1225010000003679 ,-,-,SW-DG132THC-620W,A GRADE
328,2025-10-27,-,-,620 WATT,100192, SW1225010000003693 ,-,-,SW-DG132THC-620W,A GRADE
329,2025-10-27,-,-,620 WATT,100192, SW1225010000003677 ,-,-,SW-DG132THC-620W,A GRADE
330,2025-10-27,-,-,620 WATT,100192, SW1225010000003613 ,-,-,SW-DG132THC-620W,A GRADE
331,2025-10-27,-,-,620 WATT,100192, SW1225010000003230 ,-,-,SW-DG132THC-620W,A GRADE
332,2025-10-27,-,-,620 WATT,100192, SW1225010000003253 ,-,-,SW-DG132THC-620W,A GRADE
333,2025-10-27,-,-,620 WATT,100192, SW1225010000003583 ,-,-,SW-DG132THC-620W,A GRADE
334,2025-10-27,-,-,620 WATT,100192, SW1225010000003595 ,-,-,SW-DG132THC-620W,A GRADE
335,2025-10-27,-,-,620 WATT,100192, SW1225010000003642 ,-,-,SW-DG132THC-620W,A GRADE
336,2025-10-27,-,-,620 WATT,100192, SW1225010000003666 ,-,-,SW-DG132THC-620W,A GRADE
337,2025-10-27,-,-,620 WATT,100192, SW1225010000003648 ,-,-,SW-DG132THC-620W,A GRADE
338,2025-10-27,-,-,620 WATT,100192, SW1225010000003662 ,-,-,SW-DG132THC-620W,A GRADE
339,2025-10-27,-,-,620 WATT,100192, SW1225010000003665 ,-,-,SW-DG132THC-620W,A GRADE
340,2025-10-27,-,-,620 WATT,100192, SW1225010000003671 ,-,-,SW-DG132THC-620W,A GRADE
341,2025-10-27,-,-,620 WATT,100192, SW1225010000003674 ,-,-,SW-DG132THC-620W,A GRADE
342,2025-10-27,-,-,620 WATT,100192, SW1225010000003673 ,-,-,SW-DG132THC-620W,A GRADE
343,2025-10-27,-,-,620 WATT,100192, SW1225010000003620 ,-,-,SW-DG132THC-620W,A GRADE
344,2025-10-27,-,-,620 WATT,100192, SW1225010000003609 ,-,-,SW-DG132THC-620W,A GRADE
345,2025-10-27,-,-,620 WATT,100192, SW1225010000003621 ,-,-,SW-DG132THC-620W,A GRADE
346,2025-10-27,-,-,620 WATT,100192, SW1225010000003616 ,-,-,SW-DG132THC-620W,A GRADE
347,2025-10-27,-,-,620 WATT,100192, SW1225010000003926 ,-,-,SW-DG132THC-620W,A GRADE
348,2025-10-27,-,-,620 WATT,100192, SW1225010000003904 ,-,-,SW-DG132THC-620W,A GRADE
349,2025-10-27,-,-,620 WATT,100192, SW1225010000003922 ,-,-,SW-DG132THC-620W,A GRADE
350,2025-10-27,-,-,620 WATT,100192, SW1225010000003937 ,-,-,SW-DG132THC-620W,A GRADE
351,2025-10-27,-,-,620 WATT,100192, SW1225010000003946 ,-,-,SW-DG132THC-620W,A GRADE
352,2025-10-27,-,-,620 WATT,100192, SW1225010000003942 ,-,-,SW-DG132THC-620W,A GRADE
353,2025-10-27,-,-,620 WATT,100192, SW1225010000003952 ,-,-,SW-DG132THC-620W,A GRADE
354,2025-10-27,-,-,620 WATT,100192, SW1225010000003950 ,-,-,SW-DG132THC-620W,A GRADE
355,2025-10-27,-,-,620 WATT,100192, SW1225010000003953 ,-,-,SW-DG132THC-620W,A GRADE
356,2025-10-27,-,-,620 WATT,100192,SW1225010000003921,-,-,SW-DG132THC-620W,A GRADE
357,2025-10-27,-,-,620 WATT,100192,SW1225010000003900,-,-,SW-DG132THC-620W,A GRADE
358,2025-10-27,-,-,620 WATT,100192,SW1225010000003931,-,-,SW-DG132THC-620W,A GRADE
359,2025-10-27,-,-,620 WATT,100192,SW1225010000003930,-,-,SW-DG132THC-620W,A GRADE
360,2025-10-27,-,-,620 WATT,100192,SW1225010000003706,-,-,SW-DG132THC-620W,A GRADE
361,2025-12-06,-,-,620 WATT,100281,SW0126010000001232,-,-,SW-DG132THC-620W,A GRADE
362,2025-12-06,-,-,620 WATT,100281,SW0126010000002094,-,-,SW-DG132THC-620W,A GRADE
363,2025-12-06,-,-,620 WATT,100281,SW0126010000002061,-,-,SW-DG132THC-620W,A GRADE
364,2025-12-06,-,-,620 WATT,100281,SW0126010000002078,-,-,SW-DG132THC-620W,A GRADE
365,2025-12-06,-,-,620 WATT,100281,SW0126010000001978,-,-,SW-DG132THC-620W,A GRADE
366,2025-12-06,-,-,620 WATT,100281,SW0126010000002072,-,-,SW-DG132THC-620W,A GRADE
367,2025-12-06,-,-,620 WATT,100281,SW0126010000001950,-,-,SW-DG132THC-620W,A GRADE
368,2025-12-06,-,-,620 WATT,100281,SW0126010000001809,-,-,SW-DG132THC-620W,A GRADE
369,2025-12-06,-,-,620 WATT,100281,SW0126010000001404,-,-,SW-DG132THC-620W,A GRADE
370,2025-12-06,-,-,620 WATT,100281,SW0126010000001395,-,-,SW-DG132THC-620W,A GRADE
371,2025-12-06,-,-,620 WATT,100281,SW0126010000001713,-,-,SW-DG132THC-620W,A GRADE
372,2025-12-06,-,-,620 WATT,100281,SW0126010000001315,-,-,SW-DG132THC-620W,A GRADE
373,2025-12-06,-,-,620 WATT,100281,SW0126010000001714,-,-,SW-DG132THC-620W,A GRADE
374,2025-12-06,-,-,620 WATT,100281,SW0126010000001890,-,-,SW-DG132THC-620W,A GRADE
375,2025-12-06,-,-,620 WATT,100281,SW0126010000001580,-,-,SW-DG132THC-620W,A GRADE
376,2025-12-06,-,-,620 WATT,100281,SW0126010000001280,-,-,SW-DG132THC-620W,A GRADE
377,2025-12-06,-,-,620 WATT,100281,SW0126010000001698,-,-,SW-DG132THC-620W,A GRADE
378,2025-12-06,-,-,620 WATT,100281,SW0126010000001928,-,-,SW-DG132THC-620W,A GRADE
379,2025-12-06,-,-,620 WATT,100281,SW0126010000001431,-,-,SW-DG132THC-620W,A GRADE
380,2025-12-06,-,-,620 WATT,100281,SW0126010000002599,-,-,SW-DG132THC-620W,A GRADE
381,2025-12-06,-,-,620 WATT,100281,SW0126010000000200,-,-,SW-DG132THC-620W,A GRADE
382,2025-12-06,-,-,620 WATT,100281,SW0126010000002606,-,-,SW-DG132THC-620W,A GRADE
383,2025-12-06,-,-,620 WATT,100281,SW0126010000002492,-,-,SW-DG132THC-620W,A GRADE
384,2025-12-06,-,-,620 WATT,100281,SW0126010000002481,-,-,SW-DG132THC-620W,A GRADE
385,2025-12-06,-,-,620 WATT,100281,SW0126010000001688,-,-,SW-DG132THC-620W,A GRADE
386,2025-12-06,-,-,620 WATT,100281,SW0126010000001682,-,-,SW-DG132THC-620W,A GRADE
387,2025-12-06,-,-,620 WATT,100281,SW0126010000001694,-,-,SW-DG132THC-620W,A GRADE
388,2025-12-06,-,-,620 WATT,100281,SW0126010000001604,-,-,SW-DG132THC-620W,A GRADE
389,2025-12-06,-,-,620 WATT,100281,SW0126010000001743,-,-,SW-DG132THC-620W,A GRADE
390,2025-12-06,-,-,620 WATT,100281,SW0126010000001756,-,-,SW-DG132THC-620W,A GRADE
391,2025-12-06,-,-,620 WATT,100281,SW0126010000002189,-,-,SW-DG132THC-620W,A GRADE
392,2025-12-06,-,-,620 WATT,100281,SW0126010000002480,-,-,SW-DG132THC-620W,A GRADE
393,2025-12-06,-,-,620 WATT,100281,SW0126010000002588,-,-,SW-DG132THC-620W,A GRADE
394,2025-12-06,-,-,620 WATT,100281,SW0126010000002543,-,-,SW-DG132THC-620W,A GRADE
395,2025-12-06,-,-,620 WATT,100281,SW0126010000002495,-,-,SW-DG132THC-620W,A GRADE
396,2025-12-06,-,-,620 WATT,100281,SW0126010000002488,-,-,SW-DG132THC-620W,A GRADE
397,2025-12-06,-,-,620 WATT,100288,SW0126010000001802,-,-,SW-DG132THC-620W,A GRADE
398,2025-12-06,-,-,620 WATT,100288,SW0126010000001339,-,-,SW-DG132THC-620W,A GRADE
399,2025-12-06,-,-,620 WATT,100288,SW0126010000001366,-,-,SW-DG132THC-620W,A GRADE
400,2025-12-06,-,-,620 WATT,100288,SW0126010000001393,-,-,SW-DG132THC-620W,A GRADE
401,2025-12-06,-,-,620 WATT,100288,SW0126010000001833,-,-,SW-DG132THC-620W,A GRADE
402,2025-12-06,-,-,620 WATT,100288,SW0126010000001496,-,-,SW-DG132THC-620W,A GRADE
403,2025-12-06,-,-,620 WATT,100288,SW0126010000001516,-,-,SW-DG132THC-620W,A GRADE
404,2025-12-06,-,-,620 WATT,100288,SW0126010000001926,-,-,SW-DG132THC-620W,A GRADE
405,2025-12-06,-,-,620 WATT,100288,SW0126010000002057,-,-,SW-DG132THC-620W,A GRADE
406,2025-12-06,-,-,620 WATT,100288,SW0126010000001991,-,-,SW-DG132THC-620W,A GRADE
407,2025-12-06,-,-,620 WATT,100288,SW0126010000002044,-,-,SW-DG132THC-620W,A GRADE
408,2025-12-06,-,-,620 WATT,100288,SW0126010000001371,-,-,SW-DG132THC-620W,A GRADE
409,2025-12-06,-,-,620 WATT,100288,SW0126010000001343,-,-,SW-DG132THC-620W,A GRADE
410,2025-12-06,-,-,620 WATT,100288,SW0126010000001336,-,-,SW-DG132THC-620W,A GRADE
411,2025-12-06,-,-,620 WATT,100288,SW0126010000001764,-,-,SW-DG132THC-620W,A GRADE
412,2025-12-06,-,-,620 WATT,100288,SW0126010000001449,-,-,SW-DG132THC-620W,A GRADE
413,2025-12-06,-,-,620 WATT,100288,SW0126010000001450,-,-,SW-DG132THC-620W,A GRADE
414,2025-12-06,-,-,620 WATT,100288,SW0126010000001429,-,-,SW-DG132THC-620W,A GRADE
415,2025-12-06,-,-,620 WATT,100288,SW0126010000001440,-,-,SW-DG132THC-620W,A GRADE
416,2025-12-06,-,-,620 WATT,100288,SW0126010000002560,-,-,SW-DG132THC-620W,A GRADE
417,2025-12-06,-,-,620 WATT,100288,SW0126010000002555,-,-,SW-DG132THC-620W,A GRADE
418,2025-12-06,-,-,620 WATT,100288,SW0126010000000023,-,-,SW-DG132THC-620W,A GRADE
419,2025-12-06,-,-,620 WATT,100288,SW0126010000001469,-,-,SW-DG132THC-620W,A GRADE
420,2025-12-06,-,-,620 WATT,100288,SW0126010000001346,-,-,SW-DG132THC-620W,A GRADE
421,2025-12-06,-,-,620 WATT,100288,SW0126010000001229,-,-,SW-DG132THC-620W,A GRADE
422,2025-12-06,-,-,620 WATT,100288,SW0126010000001481,-,-,SW-DG132THC-620W,A GRADE
423,2025-12-06,-,-,620 WATT,100288,SW0126010000002232,-,-,SW-DG132THC-620W,A GRADE
424,2025-12-06,-,-,620 WATT,100288,SW0126010000003648,-,-,SW-DG132THC-620W,A GRADE
425,2025-12-06,-,-,620 WATT,100288,SW0126010000001628,-,-,SW-DG132THC-620W,A GRADE
426,2025-12-06,-,-,620 WATT,100288,SW0126010000001201,-,-,SW-DG132THC-620W,A GRADE
427,2025-12-06,-,-,620 WATT,100288,SW0126010000002200,-,-,SW-DG132THC-620W,A GRADE
428,2025-12-06,-,-,620 WATT,100288,SW0126010000002225,-,-,SW-DG132THC-620W,A GRADE
429,2025-12-06,-,-,620 WATT,100288,SW0126010000001515,-,-,SW-DG132THC-620W,A GRADE
430,2025-12-06,-,-,620 WATT,100288,SW0126010000002363,-,-,SW-DG132THC-620W,A GRADE
431,2025-12-06,-,-,620 WATT,100288,SW0126010000001505,-,-,SW-DG132THC-620W,A GRADE
432,2025-12-06,-,-,620 WATT,100288,SW0126010000002284,-,-,SW-DG132THC-620W,A GRADE
433,2025-12-14,-,-,620 WATT,100333,SW0126010000000713,-,-,SW-DG132THC-620W,A GRADE
434,2025-12-14,-,-,620 WATT,100333,SW0126010000000147,-,-,SW-DG132THC-620W,A GRADE
435,2025-12-14,-,-,620 WATT,100333,SW0126010000000144,-,-,SW-DG132THC-620W,A GRADE
436,2025-12-14,-,-,620 WATT,100333,SW0126010000004082,-,-,SW-DG132THC-620W,A GRADE
437,2025-12-14,-,-,620 WATT,100333,SW1225010000004230,-,-,SW-DG132THC-620W,A GRADE
438,2025-12-14,-,-,620 WATT,100333,SW1225010000004232,-,-,SW-DG132THC-620W,A GRADE
439,2025-12-14,-,-,620 WATT,100333,SW1225010000004236,-,-,SW-DG132THC-620W,A GRADE
440,2025-12-14,-,-,620 WATT,100333,SW1225010000004291,-,-,SW-DG132THC-620W,A GRADE
441,2025-12-14,-,-,620 WATT,100333,SW1225010000004275,-,-,SW-DG132THC-620W,A GRADE
442,2025-12-14,-,-,620 WATT,100333,SW0126010000000199,-,-,SW-DG132THC-620W,A GRADE
443,2025-12-14,-,-,620 WATT,100333,SW1225010000005143,-,-,SW-DG132THC-620W,A GRADE
444,2025-12-14,-,-,620 WATT,100333,SW0126010000000349,-,-,SW-DG132THC-620W,A GRADE
445,2025-12-14,-,-,620 WATT,100333,SW1225010000007109,-,-,SW-DG132THC-620W,A GRADE
446,2025-12-14,-,-,620 WATT,100333,SW0126010000000484,-,-,SW-DG132THC-620W,A GRADE
447,2025-12-14,-,-,620 WATT,100333,SW1225010000004292,-,-,SW-DG132THC-620W,A GRADE
448,2025-12-14,-,-,620 WATT,100333,SW1225010000004278,-,-,SW-DG132THC-620W,A GRADE
449,2025-12-14,-,-,620 WATT,100333,SW0126010000000797,-,-,SW-DG132THC-620W,A GRADE
450,2025-12-14,-,-,620 WATT,100333,SW1225010000004314,-,-,SW-DG132THC-620W,A GRADE
451,2025-12-14,-,-,620 WATT,100333,SW0126010000000465,-,-,SW-DG132THC-620W,A GRADE
452,2025-12-14,-,-,620 WATT,100333,SW0126010000000746,-,-,SW-DG132THC-620W,A GRADE
453,2025-12-14,-,-,620 WATT,100333,SW0126010000000747,-,-,SW-DG132THC-620W,A GRADE
454,2025-12-14,-,-,620 WATT,100333,SW0126010000000731,-,-,SW-DG132THC-620W,A GRADE
455,2025-12-14,-,-,620 WATT,100333,SW0126010000000709,-,-,SW-DG132THC-620W,A GRADE
456,2025-12-14,-,-,620 WATT,100333,SW0126010000000725,-,-,SW-DG132THC-620W,A GRADE
457,2025-12-14,-,-,620 WATT,100333,SW0126010000000726,-,-,SW-DG132THC-620W,A GRADE
458,2025-12-14,-,-,620 WATT,100333,SW0126010000000716,-,-,SW-DG132THC-620W,A GRADE
459,2025-12-14,-,-,620 WATT,100333,SW1225010000003255,-,-,SW-DG132THC-620W,A GRADE
460,2025-12-14,-,-,620 WATT,100333,SW1225010000003245,-,-,SW-DG132THC-620W,A GRADE
461,2025-12-14,-,-,620 WATT,100333,SW0126010000000303,-,-,SW-DG132THC-620W,A GRADE
462,2025-12-14,-,-,620 WATT,100333,SW1225010000003752,-,-,SW-DG132THC-620W,A GRADE
463,2025-12-14,-,-,620 WATT,100333,SW1225010000003639,-,-,SW-DG132THC-620W,A GRADE
464,2025-12-14,-,-,620 WATT,100333,SW1225010000003757,-,-,SW-DG132THC-620W,A GRADE
465,2025-12-14,-,-,620 WATT,100333,SW1225010000003790,-,-,SW-DG132THC-620W,A GRADE
466,2025-12-14,-,-,620 WATT,100333,SW1225010000003218,-,-,SW-DG132THC-620W,A GRADE
467,2025-12-14,-,-,620 WATT,100333,SW1225010000003767,-,-,SW-DG132THC-620W,A GRADE
468,2025-12-14,-,-,620 WATT,100333,SW1225010000003217,-,-,SW-DG132THC-620W,A GRADE
469,2025-12-26,-,-,620 WATT,100394,SW0126010000003779,-,-,SW-DG132THC-620W,A GRADE
470,2025-12-26,-,-,620 WATT,100394,SW0126010000000283,-,-,SW-DG132THC-620W,A GRADE
471,2025-12-26,-,-,620 WATT,100394,SW0126010000000588,-,-,SW-DG132THC-620W,A GRADE
472,2025-12-26,-,-,620 WATT,100394,SW0126010000000241,-,-,SW-DG132THC-620W,A GRADE
473,2025-12-26,-,-,620 WATT,100394,SW0126010000000668,-,-,SW-DG132THC-620W,A GRADE
474,2025-12-26,-,-,620 WATT,100394,SW0126010000000613,-,-,SW-DG132THC-620W,A GRADE
475,2025-12-26,-,-,620 WATT,100394,SW1225010000003162,-,-,SW-DG132THC-620W,A GRADE
476,2025-12-26,-,-,620 WATT,100394,SW0126010000000446,-,-,SW-DG132THC-620W,A GRADE
477,2025-12-26,-,-,620 WATT,100394,SW0126010000000722,-,-,SW-DG132THC-620W,A GRADE
478,2025-12-26,-,-,620 WATT,100394,SW1225010000006745,-,-,SW-DG132THC-620W,A GRADE
479,2025-12-26,-,-,620 WATT,100394,SW0126010000003616,-,-,SW-DG132THC-620W,A GRADE
480,2025-12-26,-,-,620 WATT,100394,SW0126010000003540,-,-,SW-DG132THC-620W,A GRADE
481,2025-12-26,-,-,620 WATT,100394,SW0126010000003630,-,-,SW-DG132THC-620W,A GRADE
482,2025-12-26,-,-,620 WATT,100394,SW0126010000003659,-,-,SW-DG132THC-620W,A GRADE
483,2025-12-26,-,-,620 WATT,100394,SW0126010000003636,-,-,SW-DG132THC-620W,A GRADE
484,2025-12-26,-,-,620 WATT,100394,SW0126010000001675,-,-,SW-DG132THC-620W,A GRADE
485,2025-12-26,-,-,620 WATT,100394,SW0126010000001933,-,-,SW-DG132THC-620W,A GRADE
486,2025-12-26,-,-,620 WATT,100394,SW0126010000002493,-,-,SW-DG132THC-620W,A GRADE
487,2025-12-26,-,-,620 WATT,100394,SW0126010000002684,-,-,SW-DG132THC-620W,A GRADE
488,2025-12-26,-,-,620 WATT,100394,SW0126010000002487,-,-,SW-DG132THC-620W,A GRADE
489,2025-12-26,-,-,620 WATT,100394,SW0126010000003622,-,-,SW-DG132THC-620W,A GRADE
490,2025-12-26,-,-,620 WATT,100394,SW0126010000003618,-,-,SW-DG132THC-620W,A GRADE
491,2025-12-26,-,-,620 WATT,100394,SW0126010000001878,-,-,SW-DG132THC-620W,A GRADE
492,2025-12-26,-,-,620 WATT,100394,SW0126010000002520,-,-,SW-DG132THC-620W,A GRADE
493,2025-12-26,-,-,620 WATT,100394,SW0126010000001667,-,-,SW-DG132THC-620W,A GRADE
494,2025-12-26,-,-,620 WATT,100394,SW0126010000001884,-,-,SW-DG132THC-620W,A GRADE
495,2025-12-26,-,-,620 WATT,100394,SW0126010000003228,-,-,SW-DG132THC-620W,A GRADE
496,2025-12-26,-,-,620 WATT,100394,SW0126010000003388,-,-,SW-DG132THC-620W,A GRADE
497,2025-12-26,-,-,620 WATT,100394,SW0126010000003306,-,-,SW-DG132THC-620W,A GRADE
498,2025-12-26,-,-,620 WATT,100394,SW0126010000003435,-,-,SW-DG132THC-620W,A GRADE
499,2025-12-26,-,-,620 WATT,100394,SW0126010000001763,-,-,SW-DG132THC-620W,A GRADE
500,2025-12-26,-,-,620 WATT,100394,SW0126010000003143,-,-,SW-DG132THC-620W,A GRADE
501,2025-12-26,-,-,620 WATT,100394,SW0126010000001216,-,-,SW-DG132THC-620W,A GRADE
502,2025-12-26,-,-,620 WATT,100394,SW0126010000001282,-,-,SW-DG132THC-620W,A GRADE
503,2025-12-26,-,-,620 WATT,100394,SW0126010000001376,-,-,SW-DG132THC-620W,A GRADE
504,2025-12-26,-,-,620 WATT,100394,SW0126010000003080,-,-,SW-DG132THC-620W,A GRADE
505,2025-12-13,-,-,620 WATT,100296,SW1225010000005973,-,-,SW-DG132THC-620W,A GRADE
506,2025-12-13,-,-,620 WATT,100296,SW1225010000005975,-,-,SW-DG132THC-620W,A GRADE
507,2025-12-13,-,-,620 WATT,100296,SW1225010000005977,-,-,SW-DG132THC-620W,A GRADE
508,2025-12-13,-,-,620 WATT,100296,SW1225010000005974,-,-,SW-DG132THC-620W,A GRADE
509,2025-12-13,-,-,620 WATT,100296,SW0126010000000946,-,-,SW-DG132THC-620W,A GRADE
510,2025-12-13,-,-,620 WATT,100296,SW0126010000000950,-,-,SW-DG132THC-620W,A GRADE
511,2025-12-13,-,-,620 WATT,100296,SW1225010000005976,-,-,SW-DG132THC-620W,A GRADE
512,2025-12-13,-,-,620 WATT,100296,SW1225010000005878,-,-,SW-DG132THC-620W,A GRADE
